tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
-1.00;;-1.00;-1.00;2714.00;63.40;1287393211#0_0;5.10;0.00;tripinfo_3680;886.00;3680;0;255.45;1.05;0.00;855.81;DEFAULT_VEHTYPE;end;7;797.00
-1.00;;-1.00;-1.00;2664.00;0.68;523287555_0;5.10;0.00;tripinfo_3681;936.00;3681;0;1399.14;0.90;0.00;795.82;DEFAULT_VEHTYPE;end;10;689.00
-1.00;;-1.00;-1.00;2667.00;0.96;124862960_0;0.20;0.00;tripinfo_3682;933.00;3682;1;2653.94;1.04;0.00;729.10;DEFAULT_VEHTYPE;end;12;622.00
-1.00;;-1.00;-1.00;2676.00;4.08;40151778_0;5.10;0.00;tripinfo_3686;924.00;3686;0;506.87;0.92;0.00;856.71;DEFAULT_VEHTYPE;end;5;816.00
-1.00;;-1.00;-1.00;2672.00;0.04;510492454#0_0;5.10;0.00;tripinfo_3693;928.00;3693;1;2744.69;0.94;0.00;645.97;DEFAULT_VEHTYPE;end;9;562.00
-1.00;;-1.00;-1.00;2679.00;0.32;1168195444#0_0;5.10;0.00;tripinfo_3694;921.00;3694;0;35.85;1.07;0.00;915.97;DEFAULT_VEHTYPE;end;9;866.00
-1.00;;-1.00;-1.00;2668.00;0.28;524150320#0_0;5.10;0.00;tripinfo_3701;932.00;3701;0;705.73;0.93;0.00;839.42;DEFAULT_VEHTYPE;end;4;809.00
-1.00;;-1.00;-1.00;2671.00;0.12;1263793722#0_0;5.10;0.00;tripinfo_3704;929.00;3704;0;387.92;1.12;0.00;886.26;DEFAULT_VEHTYPE;end;7;822.00
-1.00;;-1.00;-1.00;2672.00;0.96;175206107#0_0;5.10;0.00;tripinfo_3707;928.00;3707;0;122.39;0.81;0.00;908.27;DEFAULT_VEHTYPE;end;6;867.00
-1.00;;-1.00;-1.00;2680.00;0.24;-145550725#1_0;5.10;0.00;tripinfo_3708;920.00;3708;0;1609.85;0.88;0.00;627.04;DEFAULT_VEHTYPE;end;6;542.00
-1.00;;-1.00;-1.00;2675.00;0.52;-1080960154#1_0;5.10;0.00;tripinfo_3709;925.00;3709;0;900.50;0.95;0.00;781.75;DEFAULT_VEHTYPE;end;5;729.00
-1.00;;-1.00;-1.00;2683.00;0.48;-13764247#1_0;5.10;0.00;tripinfo_3716;917.00;3716;0;221.60;1.02;0.00;849.82;DEFAULT_VEHTYPE;end;7;822.00
-1.00;;-1.00;-1.00;2685.00;4.32;-145550725#1_0;5.10;0.00;tripinfo_3719;915.00;3719;0;1807.13;0.93;0.00;612.20;DEFAULT_VEHTYPE;end;4;530.00
-1.00;;-1.00;-1.00;2782.00;92.16;1287393211#0_0;5.10;0.00;tripinfo_3722;818.00;3722;0;301.72;1.13;0.00;700.50;DEFAULT_VEHTYPE;end;7;636.00
-1.00;;-1.00;-1.00;2692.00;0.00;-121794825#3_0;4.66;0.00;tripinfo_3725;908.00;3725;0;1537.05;1.10;0.00;694.30;DEFAULT_VEHTYPE;end;9;620.00
-1.00;;-1.00;-1.00;2691.00;0.56;-31411842#1_0;5.10;0.00;tripinfo_3727;909.00;3727;0;953.36;1.10;0.00;785.18;DEFAULT_VEHTYPE;end;6;712.00
-1.00;;-1.00;-1.00;2698.00;0.12;62020111_0;5.10;0.00;tripinfo_3729;902.00;3729;0;1443.62;1.07;0.00;793.95;DEFAULT_VEHTYPE;end;6;736.00
-1.00;;-1.00;-1.00;2694.00;0.64;37535329#2_0;5.10;0.00;tripinfo_3738;906.00;3738;0;258.44;1.10;0.00;876.71;DEFAULT_VEHTYPE;end;7;823.00
-1.00;;-1.00;-1.00;2704.00;0.76;654207120_0;0.20;0.00;tripinfo_3742;896.00;3742;0;1729.54;0.99;0.00;649.66;DEFAULT_VEHTYPE;end;4;586.00
-1.00;;-1.00;-1.00;2713.00;0.04;781742860#1_0;5.10;0.00;tripinfo_3743;887.00;3743;0;355.09;1.16;0.00;849.31;DEFAULT_VEHTYPE;end;6;795.00
-1.00;;-1.00;-1.00;2702.00;0.32;-220267247#5_0;5.10;0.00;tripinfo_3744;898.00;3744;0;1776.10;1.12;0.00;725.12;DEFAULT_VEHTYPE;end;10;604.00
-1.00;;-1.00;-1.00;2703.00;0.44;23084263#1_0;5.10;0.00;tripinfo_3748;897.00;3748;0;1530.38;0.95;0.00;687.06;DEFAULT_VEHTYPE;end;6;641.00
-1.00;;-1.00;-1.00;2712.00;0.28;23084263#0_0;5.10;0.00;tripinfo_3751;888.00;3751;0;468.21;0.94;0.00;839.77;DEFAULT_VEHTYPE;end;7;749.00
-1.00;;-1.00;-1.00;2719.00;0.12;-781742860#0_0;5.10;0.00;tripinfo_3754;881.00;3754;0;687.03;0.82;0.00;739.23;DEFAULT_VEHTYPE;end;6;705.00
-1.00;;-1.00;-1.00;2718.00;0.96;31427257#6_0;5.10;0.00;tripinfo_3757;882.00;3757;0;813.78;0.97;0.00;793.29;DEFAULT_VEHTYPE;end;7;730.00
-1.00;;-1.00;-1.00;2726.00;1.36;396102064_0;0.20;0.00;tripinfo_3762;874.00;3762;0;1640.80;0.97;0.00;695.67;DEFAULT_VEHTYPE;end;8;636.00
-1.00;;-1.00;-1.00;2717.00;3.64;180156396#3_0;4.89;0.00;tripinfo_3763;883.00;3763;0;92.43;0.98;0.00;870.73;DEFAULT_VEHTYPE;end;7;815.00
-1.00;;-1.00;-1.00;2724.00;0.20;14471542#3_0;5.10;0.00;tripinfo_3765;876.00;3765;0;906.34;0.96;0.00;763.80;DEFAULT_VEHTYPE;end;6;708.00
-1.00;;-1.00;-1.00;2724.00;0.48;-829968896#1_0;0.20;0.00;tripinfo_3766;876.00;3766;0;1499.29;1.00;0.00;728.84;DEFAULT_VEHTYPE;end;5;670.00
-1.00;;-1.00;-1.00;2725.00;0.04;628782531_0;5.10;0.00;tripinfo_3768;875.00;3768;0;1006.48;0.94;0.00;794.85;DEFAULT_VEHTYPE;end;5;766.00
-1.00;;-1.00;-1.00;2718.00;0.44;1263793722#0_0;5.10;0.00;tripinfo_3773;882.00;3773;0;365.42;0.98;0.00;835.79;DEFAULT_VEHTYPE;end;6;777.00
-1.00;;-1.00;-1.00;2719.00;0.72;62020116#0_0;5.10;0.00;tripinfo_3774;881.00;3774;0;2172.16;1.12;0.00;739.91;DEFAULT_VEHTYPE;end;4;687.00
-1.00;;-1.00;-1.00;2729.00;0.68;150275973#0_0;5.10;0.00;tripinfo_3781;871.00;3781;0;1048.32;0.96;0.00;738.02;DEFAULT_VEHTYPE;end;7;702.00
-1.00;;-1.00;-1.00;2741.00;0.96;40598675#0_0;5.10;0.00;tripinfo_3782;859.00;3782;0;288.20;0.96;0.00;822.12;DEFAULT_VEHTYPE;end;4;800.00
-1.00;;-1.00;-1.00;2732.00;3.24;231483339#0_0;5.10;0.00;tripinfo_3783;868.00;3783;0;1270.67;1.00;0.00;708.63;DEFAULT_VEHTYPE;end;6;636.00
-1.00;;-1.00;-1.00;2729.00;0.08;198077804#0_0;5.10;0.00;tripinfo_3786;871.00;3786;0;793.59;0.98;0.00;743.32;DEFAULT_VEHTYPE;end;4;724.00
-1.00;;-1.00;-1.00;2737.00;0.92;5450860#1_0;5.10;0.00;tripinfo_3789;863.00;3789;0;745.64;0.95;0.00;767.52;DEFAULT_VEHTYPE;end;5;730.00
-1.00;;-1.00;-1.00;2734.00;0.20;-524150326_0;5.10;0.00;tripinfo_3790;866.00;3790;1;1248.81;1.29;0.00;748.25;DEFAULT_VEHTYPE;end;4;693.00
-1.00;;-1.00;-1.00;2735.00;0.48;4690639#0_0;5.10;0.00;tripinfo_3791;865.00;3791;0;676.62;1.00;0.00;782.91;DEFAULT_VEHTYPE;end;8;719.00
-1.00;;-1.00;-1.00;2741.00;0.32;-36786443#2_0;5.10;0.00;tripinfo_3794;859.00;3794;1;1321.52;1.29;0.00;734.29;DEFAULT_VEHTYPE;end;7;645.00
-1.00;;-1.00;-1.00;2739.00;0.60;-1167764376_0;5.10;0.00;tripinfo_3795;861.00;3795;0;76.72;1.00;0.00;850.80;DEFAULT_VEHTYPE;end;6;813.00
-1.00;;-1.00;-1.00;3216.00;466.88;628781006#2_0;5.10;0.00;tripinfo_3796;384.00;3796;0;57.53;0.93;0.00;363.56;DEFAULT_VEHTYPE;end;2;359.00
-1.00;;-1.00;-1.00;2740.00;0.28;8382285_0;5.10;0.00;tripinfo_3801;860.00;3801;0;1105.55;0.90;0.00;660.69;DEFAULT_VEHTYPE;end;3;632.00
-1.00;;-1.00;-1.00;2758.00;0.24;31427257#4_0;5.10;0.00;tripinfo_3808;842.00;3808;0;899.79;0.97;0.00;747.89;DEFAULT_VEHTYPE;end;6;702.00
-1.00;;-1.00;-1.00;2749.00;0.08;-13764247#1_0;5.10;0.00;tripinfo_3811;851.00;3811;0;206.60;1.11;0.00;787.00;DEFAULT_VEHTYPE;end;7;760.00
-1.00;;-1.00;-1.00;2749.00;0.64;-220267105#3_0;5.10;0.00;tripinfo_3813;851.00;3813;0;1242.13;0.96;0.00;647.55;DEFAULT_VEHTYPE;end;4;617.00
-1.00;;-1.00;-1.00;2752.00;0.92;1091652283_0;5.10;0.00;tripinfo_3814;848.00;3814;1;2793.96;1.07;0.00;636.86;DEFAULT_VEHTYPE;end;7;565.00
-1.00;;-1.00;-1.00;2761.00;0.48;-150276003#2_0;5.10;0.00;tripinfo_3816;839.00;3816;0;697.41;0.89;0.00;707.82;DEFAULT_VEHTYPE;end;4;685.00
-1.00;;-1.00;-1.00;2758.00;0.04;150275984#5_0;5.10;0.00;tripinfo_3818;842.00;3818;0;839.54;1.02;0.00;742.26;DEFAULT_VEHTYPE;end;9;705.00
-1.00;;-1.00;-1.00;2760.00;0.72;198077804#0_0;5.10;0.00;tripinfo_3824;840.00;3824;0;1269.33;0.99;0.00;690.51;DEFAULT_VEHTYPE;end;6;631.00
-1.00;;-1.00;-1.00;2771.00;0.00;8382391#0_0;5.10;0.00;tripinfo_3825;829.00;3825;1;1430.80;1.13;0.00;662.86;DEFAULT_VEHTYPE;end;4;604.00
-1.00;;-1.00;-1.00;2975.00;215.56;1053478470_0;5.10;0.00;tripinfo_3827;625.00;3827;0;88.73;0.97;0.00;612.99;DEFAULT_VEHTYPE;end;4;573.00
-1.00;;-1.00;-1.00;2759.00;0.40;239889169#0_0;5.10;0.00;tripinfo_3830;841.00;3830;0;1317.77;1.02;0.00;673.18;DEFAULT_VEHTYPE;end;6;614.00
-1.00;;-1.00;-1.00;2763.00;0.96;31431101#3_0;5.10;0.00;tripinfo_3832;837.00;3832;0;837.08;0.88;0.00;719.80;DEFAULT_VEHTYPE;end;5;696.00
-1.00;;-1.00;-1.00;2780.00;0.52;175976586#0_0;5.10;0.00;tripinfo_3834;820.00;3834;0;1447.93;1.09;0.00;687.89;DEFAULT_VEHTYPE;end;9;613.00
-1.00;;-1.00;-1.00;2778.00;2.80;4726681#1_0;5.10;0.00;tripinfo_3835;822.00;3835;0;674.01;0.92;0.00;732.45;DEFAULT_VEHTYPE;end;4;701.00
-1.00;;-1.00;-1.00;2785.00;0.20;-523287556_0;5.10;0.00;tripinfo_3840;815.00;3840;0;1287.92;1.02;0.00;704.32;DEFAULT_VEHTYPE;end;7;592.00
-1.00;;-1.00;-1.00;2768.00;0.32;109993439_0;5.10;0.00;tripinfo_3844;832.00;3844;0;519.81;1.03;0.00;773.05;DEFAULT_VEHTYPE;end;7;717.00
-1.00;;-1.00;-1.00;2770.00;0.16;96016144#0_0;5.10;0.00;tripinfo_3847;830.00;3847;0;2151.07;0.95;0.00;628.02;DEFAULT_VEHTYPE;end;7;551.00
-1.00;;-1.00;-1.00;2789.00;0.44;960773149_0;5.10;0.00;tripinfo_3848;811.00;3848;0;1457.87;1.10;0.00;602.37;DEFAULT_VEHTYPE;end;5;528.00
-1.00;;-1.00;-1.00;2785.00;1.56;17671153_0;4.69;0.00;tripinfo_3852;815.00;3852;0;314.07;1.20;0.00;603.96;DEFAULT_VEHTYPE;end;3;589.00
-1.00;;-1.00;-1.00;2780.00;0.84;450186403_0;5.10;0.00;tripinfo_3853;820.00;3853;0;1178.21;0.99;0.00;663.69;DEFAULT_VEHTYPE;end;7;612.00
-1.00;;-1.00;-1.00;2781.00;1.68;-119180342#1_0;5.10;0.00;tripinfo_3856;819.00;3856;0;798.82;0.74;0.00;744.44;DEFAULT_VEHTYPE;end;10;663.00
-1.00;;-1.00;-1.00;2782.00;0.36;628782530_0;3.16;0.00;tripinfo_3862;818.00;3862;0;1043.50;1.00;0.00;691.39;DEFAULT_VEHTYPE;end;8;631.00
-1.00;;-1.00;-1.00;2789.00;0.64;-121794824_0;5.10;0.00;tripinfo_3863;811.00;3863;0;1382.39;0.96;0.00;581.68;DEFAULT_VEHTYPE;end;5;508.00
-1.00;;-1.00;-1.00;2786.00;0.20;145550723_0;5.10;0.00;tripinfo_3865;814.00;3865;0;1385.40;1.00;0.00;596.04;DEFAULT_VEHTYPE;end;7;525.00
-1.00;;-1.00;-1.00;2802.00;0.48;47446166_0;5.10;0.00;tripinfo_3866;798.00;3866;0;458.34;0.91;0.00;735.86;DEFAULT_VEHTYPE;end;5;694.00
-1.00;;-1.00;-1.00;2804.00;0.04;-7682866#1_0;5.10;0.00;tripinfo_3868;796.00;3868;1;456.18;0.76;0.00;723.20;DEFAULT_VEHTYPE;end;8;667.00
-1.00;;-1.00;-1.00;2792.00;0.88;62020113#0_0;5.10;0.00;tripinfo_3871;808.00;3871;0;1888.14;0.95;0.00;663.50;DEFAULT_VEHTYPE;end;5;613.00
-1.00;;-1.00;-1.00;2807.00;0.00;47999872_0;5.10;0.00;tripinfo_3875;793.00;3875;0;1321.52;0.84;0.00;602.02;DEFAULT_VEHTYPE;end;5;556.00
-1.00;;-1.00;-1.00;2805.00;3.84;150275991#0_0;5.10;0.00;tripinfo_3878;795.00;3878;0;307.72;0.93;0.00;696.58;DEFAULT_VEHTYPE;end;3;680.00
-1.00;;-1.00;-1.00;2796.00;0.12;1264281862_0;5.10;0.00;tripinfo_3879;804.00;3879;0;916.31;0.95;0.00;339.43;DEFAULT_VEHTYPE;end;2;327.00
-1.00;;-1.00;-1.00;2802.00;0.68;7682866#2_0;5.10;0.00;tripinfo_3881;798.00;3881;0;152.04;1.04;0.00;755.67;DEFAULT_VEHTYPE;end;4;738.00
-1.00;;-1.00;-1.00;2817.00;0.36;8382391#0_0;5.10;0.00;tripinfo_3887;783.00;3887;0;514.80;0.86;0.00;383.12;DEFAULT_VEHTYPE;end;1;378.00
-1.00;;-1.00;-1.00;2808.00;0.76;62020114#0_0;5.10;0.00;tripinfo_3892;792.00;3892;0;1386.76;0.87;0.00;602.88;DEFAULT_VEHTYPE;end;6;544.00
-1.00;;-1.00;-1.00;2811.00;0.04;13853658_0;5.10;0.00;tripinfo_3893;789.00;3893;1;2648.83;0.94;0.00;546.95;DEFAULT_VEHTYPE;end;5;486.00
-1.00;;-1.00;-1.00;2820.00;0.60;31520176#0_0;5.10;0.00;tripinfo_3895;780.00;3895;0;920.26;1.05;0.00;667.38;DEFAULT_VEHTYPE;end;7;612.00
-1.00;;-1.00;-1.00;2810.00;0.88;-291949061#2_0;5.10;0.00;tripinfo_3896;790.00;3896;0;935.14;0.92;0.00;650.41;DEFAULT_VEHTYPE;end;4;613.00
-1.00;;-1.00;-1.00;2821.00;0.56;1263793722#0_0;5.10;0.00;tripinfo_3902;779.00;3902;0;312.91;0.85;0.00;733.19;DEFAULT_VEHTYPE;end;6;702.00
-1.00;;-1.00;-1.00;2815.00;0.24;31449007_0;5.10;0.00;tripinfo_3908;785.00;3908;0;529.31;1.09;0.00;725.60;DEFAULT_VEHTYPE;end;6;676.00
-1.00;;-1.00;-1.00;2819.00;0.52;-8250533#1_0;5.10;0.00;tripinfo_3909;781.00;3909;0;945.77;0.87;0.00;649.12;DEFAULT_VEHTYPE;end;6;616.00
-1.00;;-1.00;-1.00;2817.00;0.80;8140198#0_0;5.10;0.00;tripinfo_3910;783.00;3910;0;1322.51;0.93;0.00;656.36;DEFAULT_VEHTYPE;end;7;557.00
-1.00;;-1.00;-1.00;2825.00;0.08;4730623_0;5.10;0.00;tripinfo_3911;775.00;3911;0;910.82;0.99;0.00;639.84;DEFAULT_VEHTYPE;end;8;591.00
-1.00;;-1.00;-1.00;2834.00;0.36;395153043_0;0.20;0.00;tripinfo_3912;766.00;3912;0;225.80;0.99;0.00;737.41;DEFAULT_VEHTYPE;end;8;680.00
-1.00;;-1.00;-1.00;2836.00;1.64;14118783_0;5.10;0.00;tripinfo_3913;764.00;3913;0;425.12;0.92;0.00;707.12;DEFAULT_VEHTYPE;end;5;676.00
-1.00;;-1.00;-1.00;2827.00;0.20;-14118784#2_0;5.10;0.00;tripinfo_3915;773.00;3915;0;241.78;1.01;0.00;742.35;DEFAULT_VEHTYPE;end;6;681.00
-1.00;;-1.00;-1.00;2830.00;0.04;1053478472#1_0;5.10;0.00;tripinfo_3918;770.00;3918;0;152.30;1.16;0.00;753.27;DEFAULT_VEHTYPE;end;6;717.00
-1.00;;-1.00;-1.00;2840.00;0.32;47426241#0_0;5.10;0.00;tripinfo_3919;760.00;3919;0;683.29;1.03;0.00;677.86;DEFAULT_VEHTYPE;end;6;631.00
-1.00;;-1.00;-1.00;2824.00;0.88;1098324355_0;0.14;0.00;tripinfo_3921;776.00;3921;0;1150.61;0.93;0.00;671.75;DEFAULT_VEHTYPE;end;8;575.00
-1.00;;-1.00;-1.00;2837.00;0.72;8152038_0;5.10;0.00;tripinfo_3924;763.00;3924;0;606.35;0.81;0.00;569.00;DEFAULT_VEHTYPE;end;5;537.00
-1.00;;-1.00;-1.00;2834.00;0.00;-8382443_0;5.10;0.00;tripinfo_3925;766.00;3925;0;741.27;0.93;0.00;514.70;DEFAULT_VEHTYPE;end;2;496.00
-1.00;;-1.00;-1.00;2837.00;0.56;14471542#2_0;5.10;0.00;tripinfo_3927;763.00;3927;0;916.73;0.99;0.00;653.00;DEFAULT_VEHTYPE;end;5;617.00
-1.00;;-1.00;-1.00;2841.00;0.84;16233734#0_0;5.10;0.00;tripinfo_3928;759.00;3928;0;931.04;0.91;0.00;635.02;DEFAULT_VEHTYPE;end;7;597.00
-1.00;;-1.00;-1.00;2832.00;0.40;-62020321_0;5.10;0.00;tripinfo_3930;768.00;3930;0;1211.34;1.14;0.00;689.63;DEFAULT_VEHTYPE;end;7;580.00
-1.00;;-1.00;-1.00;2839.00;0.96;-244422543#1_0;5.10;0.00;tripinfo_3932;761.00;3932;0;811.41;1.11;0.00;672.46;DEFAULT_VEHTYPE;end;5;628.00
-1.00;;-1.00;-1.00;2846.00;0.24;628757206#0_0;5.10;0.00;tripinfo_3933;754.00;3933;1;1395.73;1.13;0.00;505.66;DEFAULT_VEHTYPE;end;5;476.00
-1.00;;-1.00;-1.00;2846.00;0.52;-832629331#1_0;5.10;0.00;tripinfo_3934;754.00;3934;0;115.98;0.81;0.00;735.73;DEFAULT_VEHTYPE;end;4;719.00
-1.00;;-1.00;-1.00;2847.00;0.64;1091652430_0;5.10;0.00;tripinfo_3938;753.00;3938;0;1600.14;1.10;0.00;645.10;DEFAULT_VEHTYPE;end;6;586.00
-1.00;;-1.00;-1.00;2851.00;0.20;510702678#1_0;5.10;0.00;tripinfo_3940;749.00;3940;0;400.26;1.03;0.00;701.53;DEFAULT_VEHTYPE;end;5;652.00
-1.00;;-1.00;-1.00;2851.00;0.04;231475826#0_0;5.10;0.00;tripinfo_3943;749.00;3943;0;91.34;1.12;0.00;738.22;DEFAULT_VEHTYPE;end;3;726.00
-1.00;;-1.00;-1.00;2843.00;0.60;5450860#3_0;5.10;0.00;tripinfo_3945;757.00;3945;0;654.88;1.11;0.00;684.83;DEFAULT_VEHTYPE;end;4;658.00
-1.00;;-1.00;-1.00;2851.00;0.88;14471542#2_0;5.10;0.00;tripinfo_3946;749.00;3946;0;909.23;0.92;0.00;631.84;DEFAULT_VEHTYPE;end;4;597.00
-1.00;;-1.00;-1.00;2852.00;0.44;31518959#0_0;5.10;0.00;tripinfo_3948;748.00;3948;0;988.54;1.08;0.00;633.18;DEFAULT_VEHTYPE;end;4;590.00
-1.00;;-1.00;-1.00;2852.00;0.72;4726718_0;5.10;0.00;tripinfo_3949;748.00;3949;0;1390.93;0.94;0.00;640.73;DEFAULT_VEHTYPE;end;3;604.00
-1.00;;-1.00;-1.00;2845.00;0.00;180020059#2_0;5.10;0.00;tripinfo_3950;755.00;3950;0;909.83;1.06;0.00;639.49;DEFAULT_VEHTYPE;end;6;595.00
-1.00;;-1.00;-1.00;2861.00;0.84;180160758#0_0;5.10;0.00;tripinfo_3953;739.00;3953;0;71.24;0.96;0.00;729.09;DEFAULT_VEHTYPE;end;7;684.00
-1.00;;-1.00;-1.00;2852.00;0.40;231475823#0_0;5.10;0.00;tripinfo_3955;748.00;3955;0;415.31;1.00;0.00;697.03;DEFAULT_VEHTYPE;end;8;642.00
-1.00;;-1.00;-1.00;2872.00;2.96;8382393#0_0;5.10;0.00;tripinfo_3957;728.00;3957;0;272.09;0.92;0.00;690.35;DEFAULT_VEHTYPE;end;4;656.00
-1.00;;-1.00;-1.00;2856.00;0.52;403882373_0;5.10;0.00;tripinfo_3959;744.00;3959;0;1536.08;0.89;0.00;617.57;DEFAULT_VEHTYPE;end;5;571.00
-1.00;;-1.00;-1.00;2858.00;0.36;31412878_0;5.10;0.00;tripinfo_3962;742.00;3962;0;386.39;0.91;0.00;679.54;DEFAULT_VEHTYPE;end;4;647.00
-1.00;;-1.00;-1.00;2919.00;53.64;159636082_0;0.20;0.00;tripinfo_3963;681.00;3963;0;22.27;0.95;0.00;676.93;DEFAULT_VEHTYPE;end;4;667.00
-1.00;;-1.00;-1.00;2863.00;0.92;829968897_0;5.10;0.00;tripinfo_3964;737.00;3964;0;1083.20;0.85;0.00;581.45;DEFAULT_VEHTYPE;end;6;541.00
-1.00;;-1.00;-1.00;2869.00;0.48;4426076#0_0;5.10;0.00;tripinfo_3966;731.00;3966;0;250.15;0.92;0.00;697.02;DEFAULT_VEHTYPE;end;7;664.00
-1.00;;-1.00;-1.00;2864.00;0.76;40493501#3_0;5.10;0.00;tripinfo_3967;736.00;3967;0;312.78;1.00;0.00;697.29;DEFAULT_VEHTYPE;end;6;654.00
-1.00;;-1.00;-1.00;2872.00;0.04;4730619_0;5.10;0.00;tripinfo_3968;728.00;3968;1;2310.66;1.09;0.00;548.42;DEFAULT_VEHTYPE;end;6;480.00
-1.00;;-1.00;-1.00;2876.00;0.32;-13853659#0_0;5.10;0.00;tripinfo_3969;724.00;3969;0;1087.77;0.99;0.00;481.24;DEFAULT_VEHTYPE;end;4;460.00
-1.00;;-1.00;-1.00;2871.00;0.88;4690591#0_0;5.10;0.00;tripinfo_3971;729.00;3971;0;1799.41;0.95;0.00;591.33;DEFAULT_VEHTYPE;end;4;544.00
-1.00;;-1.00;-1.00;2867.00;0.16;-9387033#3_0;5.10;0.00;tripinfo_3972;733.00;3972;0;3484.71;1.16;0.00;510.95;DEFAULT_VEHTYPE;end;5;406.00
-1.00;;-1.00;-1.00;2872.00;0.44;4426074#0_0;5.10;0.00;tripinfo_3973;728.00;3973;0;489.29;1.16;0.00;676.32;DEFAULT_VEHTYPE;end;7;623.00
-1.00;;-1.00;-1.00;2865.00;0.28;47999871_0;5.10;0.00;tripinfo_3976;735.00;3976;0;1009.06;0.86;0.00;593.02;DEFAULT_VEHTYPE;end;6;559.00
-1.00;;-1.00;-1.00;2885.00;0.12;231945290#4_0;5.10;0.00;tripinfo_3979;715.00;3979;1;1237.07;0.98;0.00;548.02;DEFAULT_VEHTYPE;end;7;494.00
-1.00;;-1.00;-1.00;2884.00;0.68;-8384914_0;5.10;0.00;tripinfo_3981;716.00;3981;0;441.07;0.95;0.00;658.14;DEFAULT_VEHTYPE;end;7;617.00
-1.00;;-1.00;-1.00;2872.00;0.96;856293282_0;0.20;0.00;tripinfo_3982;728.00;3982;0;814.60;1.18;0.00;658.73;DEFAULT_VEHTYPE;end;5;626.00
-1.00;;-1.00;-1.00;2880.00;0.24;14471542#3_0;5.10;0.00;tripinfo_3983;720.00;3983;0;811.78;0.95;0.00;618.35;DEFAULT_VEHTYPE;end;4;587.00
-1.00;;-1.00;-1.00;2878.00;0.52;150275985#0_0;5.10;0.00;tripinfo_3984;722.00;3984;0;1384.95;1.05;0.00;460.22;DEFAULT_VEHTYPE;end;3;429.00
-1.00;;-1.00;-1.00;2880.00;0.80;4726718_0;5.10;0.00;tripinfo_3985;720.00;3985;0;716.31;1.13;0.00;673.46;DEFAULT_VEHTYPE;end;7;604.00
-1.00;;-1.00;-1.00;2876.00;0.08;400961625#0_0;5.10;0.00;tripinfo_3986;724.00;3986;1;3233.89;1.01;0.00;471.86;DEFAULT_VEHTYPE;end;6;412.00
-1.00;;-1.00;-1.00;2882.00;0.64;4730638_0;5.10;0.00;tripinfo_3988;718.00;3988;0;926.56;0.99;0.00;593.03;DEFAULT_VEHTYPE;end;6;552.00
-1.00;;-1.00;-1.00;2889.00;0.76;450925440_0;5.10;0.00;tripinfo_3992;711.00;3992;1;619.52;0.78;0.00;613.04;DEFAULT_VEHTYPE;end;4;582.00
-1.00;;-1.00;-1.00;2882.00;0.04;40598675#0_0;5.10;0.00;tripinfo_3993;718.00;3993;0;272.57;0.88;0.00;679.82;DEFAULT_VEHTYPE;end;4;660.00
-1.00;;-1.00;-1.00;2879.00;0.32;-4760584#1_0;5.10;0.00;tripinfo_3994;721.00;3994;0;312.74;1.05;0.00;683.89;DEFAULT_VEHTYPE;end;6;645.00
-1.00;;-1.00;-1.00;2901.00;3.72;-523287556_0;5.10;0.00;tripinfo_3999;699.00;3999;0;1242.91;1.06;0.00;595.37;DEFAULT_VEHTYPE;end;6;518.00
-1.00;;-1.00;-1.00;2894.00;0.28;150275984#2_0;5.10;0.00;tripinfo_4001;706.00;4001;0;895.44;1.11;0.00;607.46;DEFAULT_VEHTYPE;end;6;552.00
-1.00;;-1.00;-1.00;2893.00;5.56;399914534#0_0;5.10;0.00;tripinfo_4002;707.00;4002;0;1038.97;0.90;0.00;553.16;DEFAULT_VEHTYPE;end;6;508.00
-1.00;;-1.00;-1.00;2902.00;0.12;14118785#0_0;5.10;0.00;tripinfo_4004;698.00;4004;0;258.30;1.02;0.00;666.50;DEFAULT_VEHTYPE;end;4;637.00
-1.00;;-1.00;-1.00;2891.00;0.68;19846377#0_0;5.10;0.00;tripinfo_4006;709.00;4006;0;727.20;1.16;0.00;632.87;DEFAULT_VEHTYPE;end;4;602.00
-1.00;;-1.00;-1.00;2893.00;0.96;-29023870#1_0;5.10;0.00;tripinfo_4007;707.00;4007;0;84.70;1.01;0.00;694.74;DEFAULT_VEHTYPE;end;5;672.00
-1.00;;-1.00;-1.00;2900.00;0.24;4730647#3_0;5.10;0.00;tripinfo_4008;700.00;4008;0;662.10;0.98;0.00;617.47;DEFAULT_VEHTYPE;end;5;575.00
-1.00;;-1.00;-1.00;2897.00;0.52;31445160#0_0;5.10;0.00;tripinfo_4009;703.00;4009;0;465.13;1.03;0.00;647.45;DEFAULT_VEHTYPE;end;3;620.00
-1.00;;-1.00;-1.00;2905.00;0.08;-1083809476#2_0;5.10;0.00;tripinfo_4011;695.00;4011;0;1039.03;0.76;0.00;532.53;DEFAULT_VEHTYPE;end;6;487.00
